"Field_ID","Crop_ID_1","Crop_ID_2","Crop_ID_3","Crop_ID_4","Crop_ID_5","Crop_ID_6","Crop_ID_7"
65,0.793887674808502,0.147434249520302,0.0156130874529481,0.0238443110138178,0.0118572684004903,0.00632460322231054,0.00103881175164133
66,0.128470957279205,0.791946947574615,0.0212771259248257,0.0323886685073376,0.00809266697615385,0.00126030459068716,0.0165633466094732
73,0.0677904263138771,0.847184538841248,0.00346694467589259,0.057530403137207,0.00364459352567792,0.0200939569622278,0.000289140152744949
74,0.0704190582036972,0.908019363880157,0.0000392780530091841,0.00765944831073284,0.00800004042685032,0.00563484337180853,0.000227929267566651
88,0.00949815753847361,0.954056322574615,0.0000829300843179226,0.0336347110569477,0.00136239512357861,0.00135628285352141,0.00000923398238228401
89,0.00435832934454083,0.99535745382309,0.0000124112430057721,0.000150650361320004,0.0000167357993632322,0.0000884138280525804,0.0000160082163347397
91,0.0375436805188656,0.952422857284546,0.000131950757349841,0.00129994913004339,0.0000969835891737603,0.00846522860229015,0.0000394100716221146
100,0.0150157669559121,0.983181655406952,0.00000606757430432481,0.000311658048303798,0.000134220652398653,0.00126561790239066,0.0000850513242767192
103,0.0123215578496456,0.960748553276062,0.00225817365571856,0.00198235758580267,0.00203760201111436,0.0191765911877155,0.00147511716932058
114,0.0019233989296481,0.998025298118591,0.00000256276052823523,0.0000230602254305268,0.00000267242558038561,0.0000220734109461773,0.000000983325548986613
115,0.081025093793869,0.883019387722015,0.0253208633512259,0.00818882789462805,0.000457331479992718,0.00179442099761218,0.000194064545212314
117,0.273837000131607,0.461302697658539,0.00105722108855844,0.0644038915634155,0.176130622625351,0.00869542639702559,0.0145731093361974
118,0.299143552780151,0.107120454311371,0.000125859354739077,0.125976055860519,0.0266939867287874,0.43800163269043,0.00293847732245922
120,0.117665104568005,0.349511951208115,0.0297853667289019,0.309989452362061,0.176230132579803,0.0139722339808941,0.00284577230922878
121,0.0365157946944237,0.954885184764862,0.00020866675185971,0.00631645740941167,0.00130072352476418,0.000766222772654146,0.0000069804109443794
122,0.155516624450684,0.746433138847351,0.000142460121423937,0.0459129214286804,0.0250721294432878,0.0260919127613306,0.000830781529657543
128,0.0647061094641685,0.926204264163971,0.000164284108905122,0.00261213514022529,0.00192107423208654,0.00431371992453933,0.0000784160438342951
131,0.624422371387482,0.347311317920685,0.0124832782894373,0.00561579596251249,0.00128906301688403,0.00819419790059328,0.000683966558426619
132,0.133808985352516,0.854856431484222,0.00035347236553207,0.00797345861792564,0.00165139464661479,0.000333197269355878,0.00102308660279959
133,0.391692936420441,0.478224366903305,0.00041143991984427,0.0805428028106689,0.0362940356135368,0.00683798920363188,0.00599643541499972
135,0.446276485919952,0.441499292850494,0.00416221842169762,0.0887854546308517,0.00132546515669674,0.0177812892943621,0.00016978925850708
136,0.246345981955528,0.202049076557159,0.295046448707581,0.23141685128212,0.0100431963801384,0.00692156888544559,0.00817686598747969
137,0.31769335269928,0.0577075257897377,0.000954650226049125,0.596993684768677,0.0170312579721212,0.00216751405969262,0.00745198410004377
139,0.0128351058810949,0.975425660610199,0.00310081709176302,0.000434206012869254,0.000717456277925521,0.00016545869584661,0.007321338634938
144,0.13457553088665,0.112024895846844,0.332986563444138,0.38186326622963,0.0256709102541208,0.0109918676316738,0.0018869488267228
147,0.25910159945488,0.0133831314742565,0.0231802575290203,0.653165817260742,0.0120428511872888,0.0362675450742245,0.00285880593582988
151,0.0986302718520164,0.8234543800354,0.000213964958675206,0.0238373279571533,0.0348932966589928,0.00101863173767924,0.0179521460086107
152,0.10979075729847,0.0773588940501213,0.00379450572654605,0.705475926399231,0.0895844027400017,0.00988122448325157,0.00411431351676583
153,0.119129434227943,0.113551065325737,0.0105764241889119,0.732812225818634,0.00661128340288997,0.010068685747683,0.00725089153274894
155,0.68007892370224,0.023467218503356,0.0225882828235626,0.258657157421112,0.00233510625548661,0.0117567954584956,0.00111651362385601
156,0.453486889600754,0.1351108700037,0.182567626237869,0.173947170376778,0.0142699172720313,0.0334864370524883,0.00713107129558921
160,0.0578446686267853,0.00823278818279505,0.0185396447777748,0.890562236309052,0.000492009567096829,0.000869832292664796,0.0234588235616684
163,0.591862857341766,0.0537225678563118,0.00429893052205443,0.0830813646316528,0.00324386730790138,0.107838779687881,0.15595169365406
164,0.0433813817799091,0.731938540935516,0.00683558266609907,0.0271189194172621,0.0884959101676941,0.0988912209868431,0.00333842705003917
183,0.0903491526842117,0.0980841591954231,0.266981869935989,0.00927897449582815,0.000138980074552819,0.000237719374126755,0.534929096698761
184,0.0541188977658749,0.117505259811878,0.629038870334625,0.116824880242348,0.00956997368484735,0.00330369593575597,0.0696384161710739
185,0.0162752158939838,0.0372995175421238,0.0600518621504307,0.051493413746357,0.00288709695450962,0.0000540707405889407,0.831938803195953
186,0.235292673110962,0.714340209960938,0.000407971470849589,0.0194563549011946,0.0132383210584521,0.00462647946551442,0.0126379448920488
187,0.0201571322977543,0.00199009967036545,0.129284113645554,0.768560230731964,0.000127142295241356,0.0000330221810145304,0.0798482298851013
188,0.087273895740509,0.0424662716686726,0.00516695342957973,0.574335157871246,0.00234289607033134,0.0405982099473476,0.247816637158394
189,0.247845217585564,0.338758647441864,0.00801306776702404,0.378765225410461,0.00331202102825046,0.00837009120732546,0.0149357654154301
193,0.0398137122392654,0.085873544216156,0.215793371200562,0.00810986012220383,0.00348620838485658,0.000976835144683719,0.645946443080902
194,0.148809462785721,0.348989427089691,0.0154953561723232,0.12770339846611,0.123650997877121,0.0186591763049364,0.216692194342613
199,0.154688358306885,0.384967386722565,0.000115188318886794,0.0873407125473022,0.0735247284173965,0.00240441062487662,0.296959221363068
200,0.0450008548796177,0.0196543987840414,0.00617068354040384,0.831910610198975,0.0407765209674835,0.0559136681258678,0.000573232944589108
202,0.369644284248352,0.104683727025986,0.0000532712729182094,0.174008652567863,0.182682782411575,0.154648885130882,0.0142783895134926
204,0.0233874879777431,0.309372633695602,0.369062542915344,0.140868037939072,0.0401053093373775,0.0231957547366619,0.0940082222223282
205,0.154173657298088,0.206307485699654,0.601229846477509,0.0135444523766637,0.0140065560117364,0.00348715088330209,0.00725084310397506
207,0.0612330883741379,0.0978395566344261,0.0720263570547104,0.754581093788147,0.00156500062439591,0.000309183815261349,0.0124456966295838
211,0.0207126569002867,0.974252939224243,0.00009205199603457,0.00266471551731229,0.000231675716349855,0.00203279289416969,0.0000132143322844058
213,0.334400355815887,0.194484397768974,0.0814622268080711,0.327844142913818,0.00431168032810092,0.0167535003274679,0.0407436713576317
220,0.0894505977630615,0.429835081100464,0.148087337613106,0.0223505720496178,0.000306007248582318,0.00113587325904518,0.308834582567215
224,0.659717917442322,0.0806952640414238,0.00320434453897178,0.254569053649902,0.000770804064814001,0.000986895989626646,0.0000557221173949074
228,0.394509494304657,0.509047985076904,0.00688414135947824,0.0179506856948137,0.0544890873134136,0.00178925401996821,0.0153293451294303
229,0.425230145454407,0.0427530221641064,0.00152194162365049,0.101100951433182,0.0198839511722326,0.393647342920303,0.0158626064658165
232,0.0346102528274059,0.82868504524231,0.00241525075398386,0.0412537269294262,0.0910743251442909,0.00162801751866937,0.000333358009811491
233,0.0801409333944321,0.482430726289749,0.241797804832458,0.167513191699982,0.0216167774051428,0.00106019689701498,0.00544036598876119
234,0.00735435867682099,0.970831453800201,0.000996294314973056,0.0027879464905709,0.00318607152439654,0.0136587433516979,0.00118510494939983
235,0.141787067055702,0.849728763103485,0.0000372011745639611,0.00246223015710711,0.000160353811224923,0.00579921575263143,0.0000252288919000421
242,0.0194172263145447,0.911738514900208,0.000394749804399908,0.0499738119542599,0.0101128984242678,0.000798061315435916,0.00756473606452346
244,0.164218246936798,0.497185617685318,0.0000230045716307359,0.0160461254417896,0.313981264829636,0.00840233452618122,0.000143439887324348
250,0.0960692390799522,0.902976632118225,0.000037403624446597,0.000634124560747296,0.000055000011343509,0.0000917680226848461,0.000135834168759175
253,0.0134603884071112,0.977798104286194,0.000391638372093439,0.0027237122412771,0.00345711153931916,0.00214502611197531,0.0000240220997511642
254,0.00679732020944357,0.990492403507233,0.000243185757426545,0.000708237232174724,0.0000214224091905635,0.00168777001090348,0.0000496276588819455
256,0.1701650172472,0.741411924362183,0.0000329055328620598,0.0730758532881737,0.00167040154337883,0.0135812805965543,0.0000626235414529219
260,0.0372872203588486,0.730526804924011,0.203050598502159,0.00589141063392162,0.000700509874150157,0.000362482038326561,0.0221809707581997
261,0.130799487233162,0.836204946041107,0.0102986386045814,0.0181625299155712,0.000867949158418924,0.00331713003106415,0.000349299021763727
263,0.15881010890007,0.826314449310303,0.000194218053366058,0.00283603300340474,0.00264464342035353,0.0090080089867115,0.0001925828109961
268,0.120150670409203,0.114788822829723,0.00209022010676563,0.00179804663639516,0.0136014968156815,0.00115267792716622,0.746418058872223
270,0.0629945918917656,0.440706342458725,0.000335524819092825,0.0288984496146441,0.403271555900574,0.0363687463104725,0.0274247545748949
277,0.110912799835205,0.866138875484467,0.00973531696945429,0.0120394388213754,0.00013894314179197,0.000337868114002049,0.000696735107339919
279,0.0275400541722775,0.949937582015991,0.0000995280934148468,0.0145771587267518,0.00016495690215379,0.00731414090842009,0.000366563210263848
281,0.0744259357452393,0.861184239387512,0.00203571375459433,0.0304728485643864,0.0168574061244726,0.0146884145215154,0.000335462827933952
282,0.0701718479394913,0.0906047970056534,0.00834290590137243,0.00992129929363728,0.492917329072952,0.007194256875664,0.320847630500793
285,0.00633668340742588,0.986261904239655,0.000356717791873962,0.00140460161492229,0.000163971213623881,0.00541056040674448,0.0000655711264698766
286,0.0149098001420498,0.975710868835449,0.0011635513510555,0.00312918424606323,0.000558159605134279,0.00309254974126816,0.0014358387561515
287,0.0826495066285133,0.877777576446533,0.000532826408743858,0.00354138435795903,0.0026400878559798,0.0277686789631844,0.00508988555520773
305,0.00701436772942543,0.980970025062561,0.00116691144648939,0.00220783171243966,0.00124978867825121,0.00732151139527559,0.0000695501657901332
312,0.202594891190529,0.0919781774282455,0.00384968891739845,0.124182589352131,0.113516509532928,0.424366146326065,0.0395120084285736
315,0.13625106215477,0.522664189338684,0.00282355234958231,0.0520303286612034,0.206341132521629,0.0796102806925774,0.000279429339570925
317,0.703499257564545,0.0891630202531815,0.0807734355330467,0.108293272554874,0.000989760039374232,0.0160409919917583,0.00124029291328043
321,0.0972685664892197,0.00448068231344223,0.000404915190301836,0.0617413967847824,0.00251730182208121,0.824343264102936,0.00924385339021683
330,0.297074168920517,0.0203947070986032,0.0746620148420334,0.309337764978409,0.0038483792450279,0.0102851167321205,0.284397840499878
339,0.839616477489471,0.0127350799739361,0.00539616588503122,0.122463189065456,0.00778741156682372,0.00543519109487534,0.00656647933647037
340,0.287846595048904,0.264368712902069,0.00188697001431137,0.0690853670239449,0.083500012755394,0.229764237999916,0.0635481029748917
341,0.795990407466888,0.0298616774380207,0.000926230859477073,0.0759412199258804,0.0467926897108555,0.0407864227890968,0.00970136560499668
346,0.0969629436731339,0.0513910241425037,0.149516865611076,0.675806164741516,0.00746632646769285,0.0160375908017159,0.00281907897442579
357,0.986147344112396,0.00116485066246241,0.000896059384103864,0.00310993520542979,0.00189079158008099,0.00674835406243801,0.0000426563201472163
358,0.142976731061935,0.0634740442037582,0.0000290598818537546,0.0594943501055241,0.123624466359615,0.61008495092392,0.000316451274557039
360,0.224220931529999,0.0233166888356209,0.00111953623127192,0.728862047195435,0.00664706202223897,0.00158453558105975,0.0142492242157459
361,0.0723784938454628,0.834670186042786,0.010114748030901,0.0644586458802223,0.000922725768759847,0.0169910676777363,0.00046418679994531
362,0.177697628736496,0.22398678958416,0.0245948694646358,0.49534872174263,0.0718162432312965,0.00377191975712776,0.0027838172391057
364,0.880970299243927,0.099949061870575,0.000613878597505391,0.0109938699752092,0.00245753396302462,0.00493517844006419,0.0000801631613285281
368,0.587899088859558,0.0305938832461834,0.00025541041395627,0.17378731071949,0.0760014727711678,0.12624379992485,0.00521900271996856
371,0.32439312338829,0.234771862626076,0.00460393400862813,0.235766813158989,0.160268247127533,0.0352638959884644,0.00493213161826134
382,0.0140042724087834,0.957753777503967,0.00141257094219327,0.00318092876113951,0.00734201818704605,0.0157483834773302,0.000558093888685107
383,0.367325961589813,0.250836700201035,0.0149788241833448,0.0383753478527069,0.235645994544029,0.0228332821279764,0.070003867149353
388,0.0345204696059227,0.464265942573547,0.479620069265366,0.018485551699996,0.00212971121072769,0.000558459723833948,0.000419833202613518
390,0.123514540493488,0.0206496398895979,0.022569065913558,0.63786643743515,0.0207646489143372,0.0490525141358376,0.125583112239838
391,0.101490467786789,0.0368821360170841,0.000485340133309364,0.0203147754073143,0.00372400972992182,0.787264704704285,0.0498385839164257
394,0.986143052577972,0.00203676451928914,0.0000133483981699101,0.00554788485169411,0.0049452381208539,0.00130082201212645,0.0000128942920127884
396,0.784590661525726,0.0227559898048639,0.0011905157007277,0.0758079960942268,0.0541149452328682,0.0604811161756516,0.00105880899354815
422,0.640315771102905,0.00350005505606532,0.00222415733151138,0.338756501674652,0.0123231373727322,0.00231147999875247,0.000568865914829075
426,0.724339783191681,0.126583963632584,0.066236600279808,0.0578739754855633,0.00635794643312693,0.0143556594848633,0.00425209896638989
428,0.12530192732811,0.0431125909090042,0.425181716680527,0.384959548711777,0.00312109012156725,0.00385128334164619,0.0144718261435628
429,0.0376026555895805,0.15681155025959,0.0288442336022854,0.00988276582211256,0.314643025398254,0.438159674406052,0.014056071639061
431,0.465534508228302,0.00460429862141609,0.00906001403927803,0.510397493839264,0.000116020048153587,0.00718458741903305,0.00310305063612759
437,0.242956399917603,0.122435219585896,0.143677920103073,0.4849012196064,0.000170145169249736,0.00374113791622221,0.00211796117946506
439,0.0959476009011269,0.0616106912493706,0.00990617834031582,0.595554351806641,0.177020937204361,0.0148534448817372,0.0451068431138992
441,0.100167043507099,0.458036065101624,0.0135138453915715,0.339642345905304,0.0168983731418848,0.0451103374361992,0.0266319829970598
443,0.375094026327133,0.0203310493379831,0.00758133502677083,0.526938259601593,0.00948090851306915,0.00657247751951218,0.0540019311010838
445,0.413824021816254,0.172070607542992,0.144876524806023,0.252882122993469,0.0101362653076649,0.00530594913288951,0.00090450030984357
447,0.379661411046982,0.0464808121323586,0.0429607965052128,0.346097469329834,0.00638100225478411,0.173911690711975,0.00450678030028939
451,0.839453220367432,0.0625000968575478,0.00424765096977353,0.0270514618605375,0.0163372661918402,0.0502774119377136,0.000132868852233514
459,0.794336140155792,0.0245460346341133,0.00151249184273183,0.170440092682838,0.00234222458675504,0.00672130426391959,0.000101696976344101
460,0.0634279027581215,0.642804980278015,0.00055914290715009,0.0879121497273445,0.182603284716606,0.0108352424576879,0.0118572991341352
466,0.0653186812996864,0.154344022274017,0.00143539882265031,0.181076690554619,0.550499200820923,0.0469937026500702,0.000332304683979601
469,0.680016458034515,0.303844511508942,0.000646741944365203,0.011613761074841,0.000386486790375784,0.00224633445031941,0.00124573765788227
470,0.14500829577446,0.00199124263599515,0.00299861142411828,0.800363302230835,0.001787293353118,0.0476855710148811,0.000165674238814972
472,0.475771725177765,0.0632436200976372,0.064805805683136,0.324228495359421,0.0509148314595222,0.0187031384557486,0.00233239773660898
476,0.198600873351097,0.149337247014046,0.0158539209514856,0.598090708255768,0.0256249848753214,0.0121028069406748,0.000389453081879765
479,0.453805774450302,0.111195333302021,0.000581236730795354,0.30633333325386,0.0832354426383972,0.0446240454912186,0.000224821269512177
481,0.529357314109802,0.0296323634684086,0.000612713920418173,0.29765385389328,0.133073374629021,0.00957820750772953,0.0000921663668123074
483,0.298197269439697,0.11957886070013,0.000337144738296047,0.41324844956398,0.1615369617939,0.00353748141787946,0.00356384087353945
486,0.032489575445652,0.0116525804623961,0.814253985881805,0.0220914650708437,0.000826674746349454,0.00512137357145548,0.1135643273592
487,0.280465722084045,0.45765808224678,0.0066032730974257,0.0737015753984451,0.00350714940577745,0.163737624883652,0.0143266264349222
489,0.0353425890207291,0.0173798929899931,0.0472853593528271,0.24499523639679,0.0226047653704882,0.00127371784765273,0.631118416786194
493,0.935707986354828,0.0155173866078258,0.0000594641642237548,0.0428464077413082,0.000284390873275697,0.00552546745166183,0.0000589568662689999
497,0.00676180981099606,0.273431360721588,0.0880684033036232,0.0678929090499878,0.0358044877648354,0.00374833913519979,0.524292707443237
500,0.293713331222534,0.0683492571115494,0.129577711224556,0.398057699203491,0.0714870169758797,0.0370476134121418,0.00176737771835178
501,0.0950396582484245,0.0908020362257957,0.103934943675995,0.665363013744354,0.0169681534171104,0.0138549199327826,0.0140373101457953
502,0.113115184009075,0.0631810501217842,0.0718684867024422,0.708034336566925,0.030130609869957,0.00660713715478778,0.0070632197894156
503,0.0962229147553444,0.138982176780701,0.00368280848488212,0.718139588832855,0.0154708754271269,0.00117150682490319,0.0263300780206919
507,0.738586723804474,0.0087718041613698,0.00853857025504112,0.201173454523087,0.00907657016068697,0.0331553258001804,0.000697535055223852
508,0.299478799104691,0.0209571551531553,0.0042175748385489,0.639527082443237,0.00210987566970289,0.0335925705730915,0.00011698040907504
510,0.741172134876251,0.00819027237594128,0.000258514191955328,0.243166521191597,0.00044555141357705,0.00232852227054536,0.00443843379616737
512,0.437067925930023,0.0466668382287025,0.0736338198184967,0.262121289968491,0.00494658853858709,0.0951660424470901,0.0803975090384483
513,0.126294165849686,0.0085966931656003,0.00234197592362761,0.847176015377045,0.0120026776567101,0.000543543021194637,0.00304491329006851
515,0.37317880988121,0.148101061582565,0.163413912057877,0.136684522032738,0.125700652599335,0.0202871691435575,0.032633900642395
517,0.982199430465698,0.0000532213234691881,0.00000390564309782349,0.0176114868372679,0.00000445428031525807,0.000125550592201762,0.00000192906463780673
519,0.892656564712524,0.00511877238750458,0.001207071589306,0.0980235487222672,0.000361025944584981,0.00235627149231732,0.000276687060249969
520,0.806997835636139,0.00774104846641421,0.000158443101099692,0.147012487053871,0.00424437271431088,0.0338167361915112,0.0000290745920210611
523,0.200859948992729,0.216646462678909,0.0567065887153149,0.218290954828262,0.200177311897278,0.104867585003376,0.00245115789584816
533,0.989158511161804,0.00171738478820771,0.000255795137491077,0.0068280347622931,0.000861770007759333,0.00114095292519778,0.0000375927265849896
535,0.0582097060978413,0.646067440509796,0.0145889893174171,0.0584867633879185,0.184598430991173,0.00369158363901079,0.0343570783734322
543,0.304441928863525,0.312054514884949,0.00127951917238533,0.0262364279478788,0.296625643968582,0.0436528250575066,0.0157091561704874
553,0.165888041257858,0.00815876852720976,0.0143346581608057,0.76954984664917,0.0316461622714996,0.0103243626654148,0.0000982015117187984
554,0.470307558774948,0.0707203522324562,0.00510258926078677,0.2397480905056,0.132161840796471,0.0807299762964249,0.00122955744154751
557,0.23863710463047,0.0342291183769703,0.356951892375946,0.353733390569687,0.00136663508601487,0.00176615209784359,0.0133157223463058
560,0.558699011802673,0.0487386547029018,0.00192723842337728,0.0399809442460537,0.271052688360214,0.0774341151118279,0.00216737831942737
564,0.216352194547653,0.578317821025848,0.0185634139925241,0.0116283940151334,0.143016397953033,0.00821301806718111,0.0239088088274002
565,0.506983518600464,0.0614478588104248,0.000325189990689978,0.0681234002113342,0.0357890203595161,0.116768904030323,0.21056205034256
567,0.796205699443817,0.0545596107840538,0.00074763287557289,0.127288579940796,0.00132574629969895,0.016330111771822,0.00354266236536205
568,0.083692878484726,0.629164278507233,0.000313602475216612,0.138021647930145,0.0853566005825996,0.0546563751995564,0.00879467837512493
570,0.0973628312349319,0.0253160428255796,0.0660163015127182,0.71122145652771,0.0486017912626266,0.0217987652868032,0.0296828411519527
571,0.126952141523361,0.0100051630288363,0.0985117182135582,0.704567432403564,0.0342882163822651,0.0254994705319405,0.00017587722686585
574,0.129017129540443,0.022712392732501,0.000184806340257637,0.832361817359924,0.00913557875901461,0.00656467583030462,0.0000236175874306355
578,0.114907160401344,0.151628896594048,0.00602519465610385,0.109399721026421,0.465796172618866,0.15137867629528,0.000864198023919016
586,0.478764235973358,0.076004222035408,0.0113190645352006,0.379056990146637,0.0318416990339756,0.00310622714459896,0.0199075639247894
587,0.333174705505371,0.11266428232193,0.00792421028017998,0.312553614377975,0.0142532279714942,0.209021881222725,0.0104081034660339
588,0.379705876111984,0.0201134197413921,0.00175380997825414,0.252833932638168,0.0655370056629181,0.25903594493866,0.0210199989378452
591,0.45279335975647,0.145303845405579,0.356431901454926,0.00694122817367315,0.0120613910257816,0.0245977398008108,0.0018705070251599
592,0.640188872814178,0.0365108996629715,0.000978598603978753,0.073274627327919,0.112311065196991,0.133174195885658,0.00356178265064955
593,0.258165925741196,0.0588806942105293,0.410945683717728,0.257055431604385,0.00759081169962883,0.00669162813574076,0.000669830711558461
597,0.563196897506714,0.0460379496216774,0.000714438559953123,0.242965623736382,0.0453575029969215,0.101698689162731,0.0000289413292193785
598,0.0717406943440437,0.275855451822281,0.000566443195566535,0.111048795282841,0.502522170543671,0.0380339398980141,0.000232531121582724
610,0.467590540647507,0.00177573121618479,0.0000539962020411622,0.508711397647858,0.00162111152894795,0.0198028571903706,0.000444356381194666
621,0.37555319070816,0.0223156064748764,0.000347490276908502,0.581200242042542,0.00101875921245664,0.00448121316730976,0.015083497390151
624,0.774177849292755,0.00480019487440586,0.000659300538245589,0.206793457269669,0.00083313905633986,0.0123669086024165,0.000369132147170603
626,0.604372143745422,0.0388427935540676,0.0165589600801468,0.213633581995964,0.043429046869278,0.0756134912371635,0.00754996994510293
637,0.584024608135223,0.00079401396214962,0.00098699564114213,0.361423850059509,0.00191663100849837,0.0508279204368591,0.0000259443204413401
642,0.724088072776794,0.0118268290534616,0.00816443469375372,0.115264311432838,0.034251481294632,0.106360904872417,0.0000439361283497419
643,0.73132735490799,0.0552555248141289,0.00470630964264274,0.142037257552147,0.00138493964914232,0.0628977715969086,0.00239082844927907
646,0.589800894260406,0.00279309740290046,0.0360464043915272,0.33506515622139,0.0128864720463753,0.0233871210366488,0.0000208227247640025
647,0.220050841569901,0.149664685130119,0.00947869569063187,0.576635360717773,0.0388899482786655,0.00165058381389827,0.00362990307621658
651,0.145900920033455,0.0899934396147728,0.23858018219471,0.459130346775055,0.00633848225697875,0.058205708861351,0.00185088813304901
653,0.100239887833595,0.0557398684322834,0.550500690937042,0.285699456930161,0.00135936308652163,0.00262353545986116,0.00383725785650313
656,0.101699307560921,0.194666609168053,0.00186229299288243,0.451151639223099,0.212698042392731,0.00914345216006041,0.0287786740809679
657,0.144684299826622,0.632285892963409,0.00168789806775749,0.0450031906366348,0.155207052826881,0.00150876713450998,0.0196228865534067
669,0.668060719966888,0.304783195257187,0.000405387312639505,0.0176627077162266,0.00327057833783329,0.00409766938537359,0.00171976792626083
675,0.471534371376038,0.513735592365265,0.0000063808265622356,0.00561710679903626,0.000459285685792565,0.0082983672618866,0.000348835106706247
680,0.234586447477341,0.0582757592201233,0.00682814605534077,0.0473904348909855,0.296410769224167,0.355982691049576,0.000525761162862182
683,0.634378015995026,0.183719128370285,0.000907938228920102,0.138401418924332,0.0167030692100525,0.0254557225853205,0.000434690620750189
684,0.151367858052254,0.0299362204968929,0.271544277667999,0.529678881168365,0.00773701956495643,0.00942009687423706,0.000315627316012979
686,0.580481886863708,0.0514225475490093,0.00725232204422355,0.267040938138962,0.0171796288341284,0.00156248803250492,0.0750602036714554
688,0.433973580598831,0.234553903341293,0.0230871122330427,0.217499062418938,0.0132586471736431,0.0478023812174797,0.0298253148794174
690,0.102086506783962,0.057264044880867,0.0105002829805017,0.529910266399384,0.00330516602844,0.00111476832535118,0.295818954706192
694,0.362704008817673,0.0600818954408169,0.0185958482325077,0.259835630655289,0.248091205954552,0.0451971441507339,0.00549428863450885
696,0.30146124958992,0.267860293388367,0.0326412580907345,0.260398775339127,0.0777043625712395,0.0433290302753448,0.0166050456464291
706,0.437667578458786,0.0953471809625626,0.272402405738831,0.17369931936264,0.00223090080544353,0.0160647928714752,0.00258778408169746
709,0.765133857727051,0.00472596799954772,0.0116563430055976,0.0965155810117722,0.00577849196270108,0.116130262613297,0.0000595158089709003
716,0.0948404222726822,0.0498543232679367,0.0232148561626673,0.817849695682526,0.00905078463256359,0.00441477494314313,0.000775197404436767
718,0.682155549526215,0.235084846615791,0.00220292061567307,0.0704967230558395,0.00156173447612673,0.00847163237631321,0.000026591991627356
719,0.104988902807236,0.00862980075180531,0.0312314853072166,0.719266057014465,0.0175163317471743,0.0355261377990246,0.0828413292765617
729,0.0471176281571388,0.0544672943651676,0.838095366954803,0.0579147562384605,0.00131867057643831,0.000856661528814584,0.000229582394240424
730,0.161188960075378,0.210635453462601,0.0563592575490475,0.0589666664600372,0.430703669786453,0.00235704961232841,0.079788938164711
737,0.524580001831055,0.0728354454040527,0.00215370138175786,0.318969935178757,0.0632027834653854,0.0180283486843109,0.000229818309890106
